country,state,entity,year,age,age_band,marital,parity,exposure,source,allocation
United States,36,New York,2019,16,15_17,unmarried,all,110696.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,17,15_17,married,all,638.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,17,15_17,unmarried,all,110696.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,18,18_19,married,all,1683.5,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,18,18_19,unmarried,all,121529.5,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,19,18_19,married,all,1683.5,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,19,18_19,unmarried,all,121529.5,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,20,20_24,married,all,10871.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,20,20_24,unmarried,all,115637.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,21,20_24,married,all,10871.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,21,20_24,unmarried,all,115637.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,22,20_24,married,all,10871.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,22,20_24,unmarried,all,115637.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,23,20_24,married,all,10871.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,23,20_24,unmarried,all,115637.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,24,20_24,married,all,10871.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,24,20_24,unmarried,all,115637.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,25,25_29,married,all,38953.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,25,25_29,unmarried,all,107270.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,26,25_29,married,all,38953.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,26,25_29,unmarried,all,107270.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,27,25_29,married,all,38953.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,27,25_29,unmarried,all,107270.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,28,25_29,married,all,38953.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,28,25_29,unmarried,all,107270.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,29,25_29,married,all,38953.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,29,25_29,unmarried,all,107270.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,30,30_34,married,all,68135.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,30,30_34,unmarried,all,71645.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,31,30_34,married,all,68135.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,31,30_34,unmarried,all,71645.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,32,30_34,married,all,68135.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,32,30_34,unmarried,all,71645.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,33,30_34,married,all,68135.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,33,30_34,unmarried,all,71645.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,34,30_34,married,all,68135.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,34,30_34,unmarried,all,71645.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,35,35_39,married,all,76775.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,35,35_39,unmarried,all,49417.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,36,35_39,married,all,76775.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,36,35_39,unmarried,all,49417.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,37,35_39,married,all,76775.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,37,35_39,unmarried,all,49417.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,38,35_39,married,all,76775.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,38,35_39,unmarried,all,49417.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,39,35_39,married,all,76775.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,39,35_39,unmarried,all,49417.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,40,40_44,married,all,75365.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,40,40_44,unmarried,all,44890.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,41,40_44,married,all,75365.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,41,40_44,unmarried,all,44890.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,42,40_44,married,all,75365.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,42,40_44,unmarried,all,44890.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,43,40_44,married,all,75365.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,43,40_44,unmarried,all,44890.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,44,40_44,married,all,75365.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2019,44,40_44,unmarried,all,44890.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,15,15_17,married,all,494.6666666666667,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,15,15_17,unmarried,all,64241.333333333336,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,16,15_17,married,all,494.6666666666667,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,16,15_17,unmarried,all,64241.333333333336,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,17,15_17,married,all,494.6666666666667,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,17,15_17,unmarried,all,64241.333333333336,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,18,18_19,married,all,1563.5,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,18,18_19,unmarried,all,78146.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,19,18_19,married,all,1563.5,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,19,18_19,unmarried,all,78146.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,20,20_24,married,all,9276.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,20,20_24,unmarried,all,55493.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,21,20_24,married,all,9276.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,21,20_24,unmarried,all,55493.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,22,20_24,married,all,9276.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,22,20_24,unmarried,all,55493.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,23,20_24,married,all,9276.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,23,20_24,unmarried,all,55493.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,24,20_24,married,all,9276.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,24,20_24,unmarried,all,55493.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,25,25_29,married,all,27154.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,25,25_29,unmarried,all,45416.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,26,25_29,married,all,27154.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,26,25_29,unmarried,all,45416.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,27,25_29,married,all,27154.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,27,25_29,unmarried,all,45416.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,28,25_29,married,all,27154.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,28,25_29,unmarried,all,45416.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,29,25_29,married,all,27154.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,29,25_29,unmarried,all,45416.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,30,30_34,married,all,38689.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,30,30_34,unmarried,all,31891.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,31,30_34,married,all,38689.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,31,30_34,unmarried,all,31891.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,32,30_34,married,all,38689.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,32,30_34,unmarried,all,31891.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,33,30_34,married,all,38689.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,33,30_34,unmarried,all,31891.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,34,30_34,married,all,38689.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,34,30_34,unmarried,all,31891.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,35,35_39,married,all,42711.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,35,35_39,unmarried,all,25654.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,36,35_39,married,all,42711.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,36,35_39,unmarried,all,25654.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,37,35_39,married,all,42711.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,37,35_39,unmarried,all,25654.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,38,35_39,married,all,42711.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,38,35_39,unmarried,all,25654.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,39,35_39,married,all,42711.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,39,35_39,unmarried,all,25654.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,40,40_44,married,all,43649.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,40,40_44,unmarried,all,23024.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,41,40_44,married,all,43649.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,41,40_44,unmarried,all,23024.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,42,40_44,married,all,43649.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,42,40_44,unmarried,all,23024.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,43,40_44,married,all,43649.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,43,40_44,unmarried,all,23024.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,44,40_44,married,all,43649.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2019,44,40_44,unmarried,all,23024.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,15,15_17,unmarried,all,4717.333333333333,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,16,15_17,unmarried,all,4717.333333333333,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,17,15_17,unmarried,all,4717.333333333333,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,18,18_19,married,all,12.5,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,18,18_19,unmarried,all,4411.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,19,18_19,married,all,12.5,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,19,18_19,unmarried,all,4411.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,20,20_24,married,all,920.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,20,20_24,unmarried,all,4773.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,21,20_24,married,all,920.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,21,20_24,unmarried,all,4773.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,22,20_24,married,all,920.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,22,20_24,unmarried,all,4773.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,23,20_24,married,all,920.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,23,20_24,unmarried,all,4773.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,24,20_24,married,all,920.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,24,20_24,unmarried,all,4773.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,25,25_29,married,all,3098.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,25,25_29,unmarried,all,2871.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,26,25_29,married,all,3098.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,26,25_29,unmarried,all,2871.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,27,25_29,married,all,3098.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,27,25_29,unmarried,all,2871.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,28,25_29,married,all,3098.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,28,25_29,unmarried,all,2871.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,29,25_29,married,all,3098.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,29,25_29,unmarried,all,2871.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,30,30_34,married,all,3514.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,30,30_34,unmarried,all,1513.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,31,30_34,married,all,3514.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,31,30_34,unmarried,all,1513.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,32,30_34,married,all,3514.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,32,30_34,unmarried,all,1513.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,33,30_34,married,all,3514.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,33,30_34,unmarried,all,1513.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,34,30_34,married,all,3514.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,34,30_34,unmarried,all,1513.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,35,35_39,married,all,3435.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,35,35_39,unmarried,all,1772.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,36,35_39,married,all,3435.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,36,35_39,unmarried,all,1772.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,37,35_39,married,all,3435.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,37,35_39,unmarried,all,1772.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,38,35_39,married,all,3435.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,38,35_39,unmarried,all,1772.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,39,35_39,married,all,3435.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,39,35_39,unmarried,all,1772.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,40,40_44,married,all,2746.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,40,40_44,unmarried,all,1135.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,41,40_44,married,all,2746.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,41,40_44,unmarried,all,1135.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,42,40_44,married,all,2746.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,42,40_44,unmarried,all,1135.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,43,40_44,married,all,2746.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,43,40_44,unmarried,all,1135.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,44,40_44,married,all,2746.2,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2019,44,40_44,unmarried,all,1135.2,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,15,15_17,married,all,521.3333333333334,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,15,15_17,unmarried,all,72170.33333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,16,15_17,married,all,521.3333333333334,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,16,15_17,unmarried,all,72170.33333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,17,15_17,married,all,521.3333333333334,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,17,15_17,unmarried,all,72170.33333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,18,18_19,married,all,1060.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,18,18_19,unmarried,all,77982.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,19,18_19,married,all,1060.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,19,18_19,unmarried,all,77982.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,20,20_24,married,all,8359.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,20,20_24,unmarried,all,64739.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,21,20_24,married,all,8359.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,21,20_24,unmarried,all,64739.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,22,20_24,married,all,8359.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,22,20_24,unmarried,all,64739.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,23,20_24,married,all,8359.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,23,20_24,unmarried,all,64739.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,24,20_24,married,all,8359.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,24,20_24,unmarried,all,64739.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,25,25_29,married,all,28185.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,25,25_29,unmarried,all,50248.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,26,25_29,married,all,28185.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,26,25_29,unmarried,all,50248.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,27,25_29,married,all,28185.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,27,25_29,unmarried,all,50248.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,28,25_29,married,all,28185.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,28,25_29,unmarried,all,50248.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,29,25_29,married,all,28185.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,29,25_29,unmarried,all,50248.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,30,30_34,married,all,41356.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,30,30_34,unmarried,all,33472.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,31,30_34,married,all,41356.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,31,30_34,unmarried,all,33472.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,32,30_34,married,all,41356.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,32,30_34,unmarried,all,33472.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,33,30_34,married,all,41356.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,33,30_34,unmarried,all,33472.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,34,30_34,married,all,41356.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,34,30_34,unmarried,all,33472.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,35,35_39,married,all,46314.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,35,35_39,unmarried,all,27013.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,36,35_39,married,all,46314.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,36,35_39,unmarried,all,27013.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,37,35_39,married,all,46314.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,37,35_39,unmarried,all,27013.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,38,35_39,married,all,46314.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,38,35_39,unmarried,all,27013.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,39,35_39,married,all,46314.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,39,35_39,unmarried,all,27013.8,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,40,40_44,married,all,44083.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,40,40_44,unmarried,all,23906.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,41,40_44,married,all,44083.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,41,40_44,unmarried,all,23906.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,42,40_44,married,all,44083.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,42,40_44,unmarried,all,23906.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,43,40_44,married,all,44083.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,43,40_44,unmarried,all,23906.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,44,40_44,married,all,44083.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2019,44,40_44,unmarried,all,23906.4,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,15,15_17,married,all,76.66666666666667,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,15,15_17,unmarried,all,25585.666666666668,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,16,15_17,married,all,76.66666666666667,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,16,15_17,unmarried,all,25585.666666666668,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,17,15_17,married,all,76.66666666666667,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,17,15_17,unmarried,all,25585.666666666668,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,18,18_19,married,all,1026.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,18,18_19,unmarried,all,26865.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,19,18_19,married,all,1026.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,19,18_19,unmarried,all,26865.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,20,20_24,married,all,5032.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,20,20_24,unmarried,all,20682.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,21,20_24,married,all,5032.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,21,20_24,unmarried,all,20682.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,22,20_24,married,all,5032.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,22,20_24,unmarried,all,20682.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,23,20_24,married,all,5032.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,23,20_24,unmarried,all,20682.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,24,20_24,married,all,5032.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,24,20_24,unmarried,all,20682.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,25,25_29,married,all,12531.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,25,25_29,unmarried,all,14059.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,26,25_29,married,all,12531.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,26,25_29,unmarried,all,14059.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,27,25_29,married,all,12531.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,27,25_29,unmarried,all,14059.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,28,25_29,married,all,12531.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,28,25_29,unmarried,all,14059.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,29,25_29,married,all,12531.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,29,25_29,unmarried,all,14059.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,30,30_34,married,all,15701.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,30,30_34,unmarried,all,10721.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,31,30_34,married,all,15701.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,31,30_34,unmarried,all,10721.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,32,30_34,married,all,15701.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,32,30_34,unmarried,all,10721.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,33,30_34,married,all,15701.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,33,30_34,unmarried,all,10721.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,34,30_34,married,all,15701.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,34,30_34,unmarried,all,10721.0,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,35,35_39,married,all,16949.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,35,35_39,unmarried,all,9497.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,36,35_39,married,all,16949.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,36,35_39,unmarried,all,9497.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,37,35_39,married,all,16949.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,37,35_39,unmarried,all,9497.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,38,35_39,married,all,16949.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,38,35_39,unmarried,all,9497.2,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,39,35_39,married,all,16949.6,Census ACS1 B12002,uniform_within_band
United States,40,Oklahoma,2019,39,35_39,unmarried,all,9497.2,Census ACS1 B12002,uniform_within_band
