country,state,entity,year,age,age_band,marital,parity,exposure,source,allocation
United States,34,New Jersey,2013,35,35_39,unmarried,all,19392.8,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,36,35_39,married,all,37284.2,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,36,35_39,unmarried,all,19392.8,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,37,35_39,married,all,37284.2,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,37,35_39,unmarried,all,19392.8,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,38,35_39,married,all,37284.2,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,38,35_39,unmarried,all,19392.8,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,39,35_39,married,all,37284.2,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,39,35_39,unmarried,all,19392.8,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,40,40_44,married,all,43810.0,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,40,40_44,unmarried,all,19625.6,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,41,40_44,married,all,43810.0,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,41,40_44,unmarried,all,19625.6,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,42,40_44,married,all,43810.0,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,42,40_44,unmarried,all,19625.6,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,43,40_44,married,all,43810.0,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,43,40_44,unmarried,all,19625.6,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,44,40_44,married,all,43810.0,Census ACS1 B12002,uniform_within_band
United States,34,New Jersey,2013,44,40_44,unmarried,all,19625.6,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,15,15_17,married,all,13.666666666666666,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,15,15_17,unmarried,all,14021.333333333334,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,16,15_17,married,all,13.666666666666666,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,16,15_17,unmarried,all,14021.333333333334,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,17,15_17,married,all,13.666666666666666,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,17,15_17,unmarried,all,14021.333333333334,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,18,18_19,married,all,417.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,18,18_19,unmarried,all,14033.5,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,19,18_19,married,all,417.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,19,18_19,unmarried,all,14033.5,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,20,20_24,married,all,2577.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,20,20_24,unmarried,all,12346.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,21,20_24,married,all,2577.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,21,20_24,unmarried,all,12346.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,22,20_24,married,all,2577.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,22,20_24,unmarried,all,12346.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,23,20_24,married,all,2577.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,23,20_24,unmarried,all,12346.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,24,20_24,married,all,2577.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,24,20_24,unmarried,all,12346.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,25,25_29,married,all,4664.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,25,25_29,unmarried,all,8410.2,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,26,25_29,married,all,4664.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,26,25_29,unmarried,all,8410.2,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,27,25_29,married,all,4664.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,27,25_29,unmarried,all,8410.2,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,28,25_29,married,all,4664.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,28,25_29,unmarried,all,8410.2,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,29,25_29,married,all,4664.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,29,25_29,unmarried,all,8410.2,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,30,30_34,married,all,6675.6,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,30,30_34,unmarried,all,6492.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,31,30_34,married,all,6675.6,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,31,30_34,unmarried,all,6492.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,32,30_34,married,all,6675.6,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,32,30_34,unmarried,all,6492.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,33,30_34,married,all,6675.6,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,33,30_34,unmarried,all,6492.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,34,30_34,married,all,6675.6,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,34,30_34,unmarried,all,6492.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,35,35_39,married,all,7343.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,35,35_39,unmarried,all,4938.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,36,35_39,married,all,7343.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,36,35_39,unmarried,all,4938.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,37,35_39,married,all,7343.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,37,35_39,unmarried,all,4938.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,38,35_39,married,all,7343.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,38,35_39,unmarried,all,4938.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,39,35_39,married,all,7343.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,39,35_39,unmarried,all,4938.0,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,40,40_44,married,all,7852.4,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,40,40_44,unmarried,all,4686.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,41,40_44,married,all,7852.4,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,41,40_44,unmarried,all,4686.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,42,40_44,married,all,7852.4,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,42,40_44,unmarried,all,4686.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,43,40_44,married,all,7852.4,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,43,40_44,unmarried,all,4686.8,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,44,40_44,married,all,7852.4,Census ACS1 B12002,uniform_within_band
United States,35,New Mexico,2013,44,40_44,unmarried,all,4686.8,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,15,15_17,married,all,1119.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,15,15_17,unmarried,all,118446.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,16,15_17,married,all,1119.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,16,15_17,unmarried,all,118446.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,17,15_17,married,all,1119.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,17,15_17,unmarried,all,118446.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,18,18_19,married,all,2212.5,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,18,18_19,unmarried,all,135091.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,19,18_19,married,all,2212.5,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,19,18_19,unmarried,all,135091.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,20,20_24,married,all,12198.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,20,20_24,unmarried,all,130139.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,21,20_24,married,all,12198.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,21,20_24,unmarried,all,130139.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,22,20_24,married,all,12198.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,22,20_24,unmarried,all,130139.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,23,20_24,married,all,12198.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,23,20_24,unmarried,all,130139.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,24,20_24,married,all,12198.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,24,20_24,unmarried,all,130139.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,25,25_29,married,all,43095.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,25,25_29,unmarried,all,101047.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,26,25_29,married,all,43095.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,26,25_29,unmarried,all,101047.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,27,25_29,married,all,43095.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,27,25_29,unmarried,all,101047.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,28,25_29,married,all,43095.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,28,25_29,unmarried,all,101047.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,29,25_29,married,all,43095.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,29,25_29,unmarried,all,101047.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,30,30_34,married,all,70357.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,30,30_34,unmarried,all,66806.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,31,30_34,married,all,70357.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,31,30_34,unmarried,all,66806.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,32,30_34,married,all,70357.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,32,30_34,unmarried,all,66806.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,33,30_34,married,all,70357.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,33,30_34,unmarried,all,66806.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,34,30_34,married,all,70357.2,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,34,30_34,unmarried,all,66806.0,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,35,35_39,married,all,77123.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,35,35_39,unmarried,all,46667.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,36,35_39,married,all,77123.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,36,35_39,unmarried,all,46667.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,37,35_39,married,all,77123.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,37,35_39,unmarried,all,46667.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,38,35_39,married,all,77123.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,38,35_39,unmarried,all,46667.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,39,35_39,married,all,77123.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,39,35_39,unmarried,all,46667.6,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,40,40_44,married,all,84218.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,40,40_44,unmarried,all,48071.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,41,40_44,married,all,84218.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,41,40_44,unmarried,all,48071.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,42,40_44,married,all,84218.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,42,40_44,unmarried,all,48071.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,43,40_44,married,all,84218.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,43,40_44,unmarried,all,48071.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,44,40_44,married,all,84218.4,Census ACS1 B12002,uniform_within_band
United States,36,New York,2013,44,40_44,unmarried,all,48071.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,15,15_17,married,all,507.6666666666667,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,15,15_17,unmarried,all,59506.666666666664,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,16,15_17,married,all,507.6666666666667,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,16,15_17,unmarried,all,59506.666666666664,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,17,15_17,married,all,507.6666666666667,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,17,15_17,unmarried,all,59506.666666666664,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,18,18_19,married,all,1980.5,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,18,18_19,unmarried,all,64952.5,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,19,18_19,married,all,1980.5,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,19,18_19,unmarried,all,64952.5,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,20,20_24,married,all,11972.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,20,20_24,unmarried,all,56680.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,21,20_24,married,all,11972.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,21,20_24,unmarried,all,56680.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,22,20_24,married,all,11972.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,22,20_24,unmarried,all,56680.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,23,20_24,married,all,11972.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,23,20_24,unmarried,all,56680.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,24,20_24,married,all,11972.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,24,20_24,unmarried,all,56680.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,25,25_29,married,all,26640.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,25,25_29,unmarried,all,37162.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,26,25_29,married,all,26640.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,26,25_29,unmarried,all,37162.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,27,25_29,married,all,26640.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,27,25_29,unmarried,all,37162.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,28,25_29,married,all,26640.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,28,25_29,unmarried,all,37162.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,29,25_29,married,all,26640.2,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,29,25_29,unmarried,all,37162.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,30,30_34,married,all,37360.8,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,30,30_34,unmarried,all,27869.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,31,30_34,married,all,37360.8,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,31,30_34,unmarried,all,27869.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,32,30_34,married,all,37360.8,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,32,30_34,unmarried,all,27869.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,33,30_34,married,all,37360.8,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,33,30_34,unmarried,all,27869.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,34,30_34,married,all,37360.8,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,34,30_34,unmarried,all,27869.6,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,35,35_39,married,all,39564.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,35,35_39,unmarried,all,23547.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,36,35_39,married,all,39564.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,36,35_39,unmarried,all,23547.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,37,35_39,married,all,39564.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,37,35_39,unmarried,all,23547.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,38,35_39,married,all,39564.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,38,35_39,unmarried,all,23547.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,39,35_39,married,all,39564.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,39,35_39,unmarried,all,23547.4,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,40,40_44,married,all,47115.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,40,40_44,unmarried,all,24420.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,41,40_44,married,all,47115.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,41,40_44,unmarried,all,24420.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,42,40_44,married,all,47115.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,42,40_44,unmarried,all,24420.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,43,40_44,married,all,47115.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,43,40_44,unmarried,all,24420.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,44,40_44,married,all,47115.0,Census ACS1 B12002,uniform_within_band
United States,37,North Carolina,2013,44,40_44,unmarried,all,24420.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,15,15_17,married,all,29.666666666666668,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,15,15_17,unmarried,all,4045.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,16,15_17,married,all,29.666666666666668,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,16,15_17,unmarried,all,4045.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,17,15_17,married,all,29.666666666666668,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,17,15_17,unmarried,all,4045.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,18,18_19,married,all,206.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,18,18_19,unmarried,all,5744.5,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,19,18_19,married,all,206.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,19,18_19,unmarried,all,5744.5,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,20,20_24,married,all,1147.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,20,20_24,unmarried,all,5246.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,21,20_24,married,all,1147.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,21,20_24,unmarried,all,5246.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,22,20_24,married,all,1147.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,22,20_24,unmarried,all,5246.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,23,20_24,married,all,1147.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,23,20_24,unmarried,all,5246.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,24,20_24,married,all,1147.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,24,20_24,unmarried,all,5246.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,25,25_29,married,all,2519.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,25,25_29,unmarried,all,2249.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,26,25_29,married,all,2519.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,26,25_29,unmarried,all,2249.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,27,25_29,married,all,2519.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,27,25_29,unmarried,all,2249.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,28,25_29,married,all,2519.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,28,25_29,unmarried,all,2249.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,29,25_29,married,all,2519.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,29,25_29,unmarried,all,2249.0,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,30,30_34,married,all,3151.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,30,30_34,unmarried,all,1265.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,31,30_34,married,all,3151.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,31,30_34,unmarried,all,1265.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,32,30_34,married,all,3151.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,32,30_34,unmarried,all,1265.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,33,30_34,married,all,3151.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,33,30_34,unmarried,all,1265.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,34,30_34,married,all,3151.8,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,34,30_34,unmarried,all,1265.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,35,35_39,married,all,2804.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,35,35_39,unmarried,all,1045.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,36,35_39,married,all,2804.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,36,35_39,unmarried,all,1045.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,37,35_39,married,all,2804.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,37,35_39,unmarried,all,1045.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,38,35_39,married,all,2804.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,38,35_39,unmarried,all,1045.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,39,35_39,married,all,2804.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,39,35_39,unmarried,all,1045.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,40,40_44,married,all,2849.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,40,40_44,unmarried,all,982.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,41,40_44,married,all,2849.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,41,40_44,unmarried,all,982.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,42,40_44,married,all,2849.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,42,40_44,unmarried,all,982.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,43,40_44,married,all,2849.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,43,40_44,unmarried,all,982.4,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,44,40_44,married,all,2849.6,Census ACS1 B12002,uniform_within_band
United States,38,North Dakota,2013,44,40_44,unmarried,all,982.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,15,15_17,married,all,427.3333333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,15,15_17,unmarried,all,75335.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,16,15_17,married,all,427.3333333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,16,15_17,unmarried,all,75335.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,17,15_17,married,all,427.3333333333333,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,17,15_17,unmarried,all,75335.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,18,18_19,married,all,1129.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,18,18_19,unmarried,all,77335.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,19,18_19,married,all,1129.5,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,19,18_19,unmarried,all,77335.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,20,20_24,married,all,9475.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,20,20_24,unmarried,all,69125.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,21,20_24,married,all,9475.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,21,20_24,unmarried,all,69125.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,22,20_24,married,all,9475.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,22,20_24,unmarried,all,69125.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,23,20_24,married,all,9475.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,23,20_24,unmarried,all,69125.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,24,20_24,married,all,9475.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,24,20_24,unmarried,all,69125.4,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,25,25_29,married,all,29152.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,25,25_29,unmarried,all,43719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,26,25_29,married,all,29152.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,26,25_29,unmarried,all,43719.6,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,27,25_29,married,all,29152.0,Census ACS1 B12002,uniform_within_band
United States,39,Ohio,2013,27,25_29,unmarried,all,43719.6,Census ACS1 B12002,uniform_within_band
