country,year,age,marital,parity,weight,source
United States,2013,22,unmarried,third_plus,10548.076284015311,NSFG 2017-2019 FemPreg weighted
United States,2013,23,unmarried,third_plus,15574.28417026336,NSFG 2017-2019 FemPreg weighted
United States,2013,24,unmarried,third_plus,6832.44551020918,NSFG 2017-2019 FemPreg weighted
United States,2013,25,unmarried,third_plus,23597.196005978138,NSFG 2017-2019 FemPreg weighted
United States,2013,26,unmarried,third_plus,10311.30823216349,NSFG 2017-2019 FemPreg weighted
United States,2013,27,unmarried,third_plus,41462.615651411295,NSFG 2017-2019 FemPreg weighted
United States,2013,28,unmarried,third_plus,12242.958057327989,NSFG 2017-2019 FemPreg weighted
United States,2013,29,unmarried,third_plus,36912.12850404874,NSFG 2017-2019 FemPreg weighted
United States,2013,30,unmarried,third_plus,29987.62784725889,NSFG 2017-2019 FemPreg weighted
United States,2013,31,unmarried,third_plus,36892.39522394932,NSFG 2017-2019 FemPreg weighted
United States,2013,32,unmarried,third_plus,10331.299834309171,NSFG 2017-2019 FemPreg weighted
United States,2013,33,unmarried,third_plus,47204.60400070998,NSFG 2017-2019 FemPreg weighted
United States,2013,35,unmarried,third_plus,7151.94002567202,NSFG 2017-2019 FemPreg weighted
United States,2013,36,unmarried,third_plus,41505.247674698854,NSFG 2017-2019 FemPreg weighted
United States,2013,39,unmarried,third_plus,3753.73411742551,NSFG 2017-2019 FemPreg weighted
United States,2013,40,unmarried,third_plus,11866.9857915996,NSFG 2017-2019 FemPreg weighted
United States,2014,16,married,all,3864.62563944885,NSFG 2017-2019 FemPreg weighted
United States,2014,19,married,all,8188.22297504555,NSFG 2017-2019 FemPreg weighted
United States,2014,20,married,all,30312.96879170712,NSFG 2017-2019 FemPreg weighted
United States,2014,21,married,all,34323.044702782936,NSFG 2017-2019 FemPreg weighted
United States,2014,22,married,all,49512.74526978795,NSFG 2017-2019 FemPreg weighted
United States,2014,23,married,all,24133.56809843732,NSFG 2017-2019 FemPreg weighted
United States,2014,24,married,all,96325.97377206609,NSFG 2017-2019 FemPreg weighted
United States,2014,25,married,all,121347.78302737529,NSFG 2017-2019 FemPreg weighted
United States,2014,26,married,all,175406.44641920156,NSFG 2017-2019 FemPreg weighted
United States,2014,27,married,all,138014.8871028878,NSFG 2017-2019 FemPreg weighted
United States,2014,28,married,all,164319.11189907804,NSFG 2017-2019 FemPreg weighted
United States,2014,29,married,all,241685.93019939773,NSFG 2017-2019 FemPreg weighted
United States,2014,30,married,all,111120.60285403205,NSFG 2017-2019 FemPreg weighted
United States,2014,31,married,all,174403.04497640245,NSFG 2017-2019 FemPreg weighted
United States,2014,32,married,all,186461.09642972524,NSFG 2017-2019 FemPreg weighted
United States,2014,33,married,all,77538.32766855447,NSFG 2017-2019 FemPreg weighted
United States,2014,34,married,all,59406.91653991954,NSFG 2017-2019 FemPreg weighted
United States,2014,35,married,all,78556.96808460087,NSFG 2017-2019 FemPreg weighted
United States,2014,36,married,all,123783.0580239879,NSFG 2017-2019 FemPreg weighted
United States,2014,37,married,all,46077.329642086086,NSFG 2017-2019 FemPreg weighted
United States,2014,38,married,all,117595.37502091817,NSFG 2017-2019 FemPreg weighted
United States,2014,39,married,all,34739.69753688489,NSFG 2017-2019 FemPreg weighted
United States,2014,40,married,all,131143.0765842967,NSFG 2017-2019 FemPreg weighted
United States,2014,41,married,all,23121.76057055864,NSFG 2017-2019 FemPreg weighted
United States,2014,42,married,all,27521.107455959507,NSFG 2017-2019 FemPreg weighted
United States,2014,44,married,all,5653.32676286721,NSFG 2017-2019 FemPreg weighted
United States,2014,16,married,first,3864.62563944885,NSFG 2017-2019 FemPreg weighted
United States,2014,19,married,first,3113.37317216576,NSFG 2017-2019 FemPreg weighted
United States,2014,20,married,first,22693.5002236628,NSFG 2017-2019 FemPreg weighted
United States,2014,21,married,first,10553.76576124358,NSFG 2017-2019 FemPreg weighted
United States,2014,22,married,first,14765.67523105317,NSFG 2017-2019 FemPreg weighted
United States,2014,24,married,first,61350.762716278514,NSFG 2017-2019 FemPreg weighted
United States,2014,25,married,first,64821.91808342893,NSFG 2017-2019 FemPreg weighted
United States,2014,26,married,first,96272.92264900103,NSFG 2017-2019 FemPreg weighted
United States,2014,27,married,first,47201.51870073424,NSFG 2017-2019 FemPreg weighted
United States,2014,28,married,first,100988.20514754491,NSFG 2017-2019 FemPreg weighted
United States,2014,29,married,first,74026.61079511447,NSFG 2017-2019 FemPreg weighted
United States,2014,30,married,first,42093.94892533434,NSFG 2017-2019 FemPreg weighted
United States,2014,31,married,first,38594.55350707635,NSFG 2017-2019 FemPreg weighted
United States,2014,32,married,first,79165.970573387,NSFG 2017-2019 FemPreg weighted
United States,2014,33,married,first,13213.9332479486,NSFG 2017-2019 FemPreg weighted
United States,2014,34,married,first,5968.21912701112,NSFG 2017-2019 FemPreg weighted
United States,2014,35,married,first,17536.16630249623,NSFG 2017-2019 FemPreg weighted
United States,2014,37,married,first,24639.599846528232,NSFG 2017-2019 FemPreg weighted
United States,2014,38,married,first,9501.99781494051,NSFG 2017-2019 FemPreg weighted
United States,2014,42,married,first,27521.107455959507,NSFG 2017-2019 FemPreg weighted
United States,2014,19,married,second,5074.84980287979,NSFG 2017-2019 FemPreg weighted
United States,2014,20,married,second,7619.46856804432,NSFG 2017-2019 FemPreg weighted
United States,2014,21,married,second,21302.25841095077,NSFG 2017-2019 FemPreg weighted
United States,2014,22,married,second,16357.808103140469,NSFG 2017-2019 FemPreg weighted
United States,2014,23,married,second,17494.3757521447,NSFG 2017-2019 FemPreg weighted
United States,2014,24,married,second,25908.72545929415,NSFG 2017-2019 FemPreg weighted
United States,2014,25,married,second,42026.16495705671,NSFG 2017-2019 FemPreg weighted
United States,2014,26,married,second,27361.974753306647,NSFG 2017-2019 FemPreg weighted
United States,2014,27,married,second,52741.65492971891,NSFG 2017-2019 FemPreg weighted
United States,2014,28,married,second,37387.15152716575,NSFG 2017-2019 FemPreg weighted
United States,2014,29,married,second,47032.908348452096,NSFG 2017-2019 FemPreg weighted
United States,2014,30,married,second,25710.74947523056,NSFG 2017-2019 FemPreg weighted
United States,2014,31,married,second,109305.39740664611,NSFG 2017-2019 FemPreg weighted
United States,2014,32,married,second,48247.55391784513,NSFG 2017-2019 FemPreg weighted
United States,2014,33,married,second,52001.417245538665,NSFG 2017-2019 FemPreg weighted
United States,2014,34,married,second,53438.69741290842,NSFG 2017-2019 FemPreg weighted
United States,2014,35,married,second,36517.60175146303,NSFG 2017-2019 FemPreg weighted
United States,2014,36,married,second,38540.256082849795,NSFG 2017-2019 FemPreg weighted
United States,2014,37,married,second,12809.7532470775,NSFG 2017-2019 FemPreg weighted
United States,2014,38,married,second,73629.9323734155,NSFG 2017-2019 FemPreg weighted
United States,2014,40,married,second,23335.9101299401,NSFG 2017-2019 FemPreg weighted
United States,2014,41,married,second,16932.6654141303,NSFG 2017-2019 FemPreg weighted
United States,2014,21,married,third_plus,2467.02053058859,NSFG 2017-2019 FemPreg weighted
United States,2014,22,married,third_plus,18389.261935594302,NSFG 2017-2019 FemPreg weighted
United States,2014,23,married,third_plus,6639.19234629262,NSFG 2017-2019 FemPreg weighted
United States,2014,24,married,third_plus,9066.48559649343,NSFG 2017-2019 FemPreg weighted
United States,2014,25,married,third_plus,14499.69998688965,NSFG 2017-2019 FemPreg weighted
United States,2014,26,married,third_plus,51771.549016893856,NSFG 2017-2019 FemPreg weighted
United States,2014,27,married,third_plus,38071.71347243464,NSFG 2017-2019 FemPreg weighted
United States,2014,28,married,third_plus,25943.75522436737,NSFG 2017-2019 FemPreg weighted
United States,2014,29,married,third_plus,120626.41105583117,NSFG 2017-2019 FemPreg weighted
United States,2014,30,married,third_plus,43315.90445346714,NSFG 2017-2019 FemPreg weighted
United States,2014,31,married,third_plus,26503.09406268,NSFG 2017-2019 FemPreg weighted
United States,2014,32,married,third_plus,59047.571938493114,NSFG 2017-2019 FemPreg weighted
United States,2014,33,married,third_plus,12322.9771750672,NSFG 2017-2019 FemPreg weighted
United States,2014,35,married,third_plus,24503.2000306416,NSFG 2017-2019 FemPreg weighted
United States,2014,36,married,third_plus,85242.80194113811,NSFG 2017-2019 FemPreg weighted
United States,2014,37,married,third_plus,8627.97654848035,NSFG 2017-2019 FemPreg weighted
United States,2014,38,married,third_plus,34463.44483256217,NSFG 2017-2019 FemPreg weighted
United States,2014,39,married,third_plus,34739.69753688489,NSFG 2017-2019 FemPreg weighted
United States,2014,40,married,third_plus,107807.1664543566,NSFG 2017-2019 FemPreg weighted
United States,2014,41,married,third_plus,6189.09515642834,NSFG 2017-2019 FemPreg weighted
United States,2014,44,married,third_plus,5653.32676286721,NSFG 2017-2019 FemPreg weighted
United States,2014,15,unmarried,all,21686.1027425109,NSFG 2017-2019 FemPreg weighted
United States,2014,17,unmarried,all,5782.23263071578,NSFG 2017-2019 FemPreg weighted
United States,2014,18,unmarried,all,88553.23824232051,NSFG 2017-2019 FemPreg weighted
United States,2014,19,unmarried,all,91995.07875138092,NSFG 2017-2019 FemPreg weighted
United States,2014,20,unmarried,all,92548.52855617298,NSFG 2017-2019 FemPreg weighted
United States,2014,21,unmarried,all,25938.767670897258,NSFG 2017-2019 FemPreg weighted
United States,2014,22,unmarried,all,153780.6583403015,NSFG 2017-2019 FemPreg weighted
United States,2014,23,unmarried,all,178104.47572287603,NSFG 2017-2019 FemPreg weighted
United States,2014,24,unmarried,all,131674.7847469331,NSFG 2017-2019 FemPreg weighted
United States,2014,25,unmarried,all,39716.96990769591,NSFG 2017-2019 FemPreg weighted
United States,2014,26,unmarried,all,129229.88254877282,NSFG 2017-2019 FemPreg weighted
United States,2014,27,unmarried,all,32521.95243944749,NSFG 2017-2019 FemPreg weighted
United States,2014,28,unmarried,all,40211.06308095657,NSFG 2017-2019 FemPreg weighted
United States,2014,29,unmarried,all,41940.17727875202,NSFG 2017-2019 FemPreg weighted
United States,2014,30,unmarried,all,79148.62297950884,NSFG 2017-2019 FemPreg weighted
United States,2014,31,unmarried,all,92446.20731763542,NSFG 2017-2019 FemPreg weighted
United States,2014,32,unmarried,all,98512.37751805273,NSFG 2017-2019 FemPreg weighted
United States,2014,33,unmarried,all,69439.30337382187,NSFG 2017-2019 FemPreg weighted
United States,2014,34,unmarried,all,43681.92936016067,NSFG 2017-2019 FemPreg weighted
United States,2014,35,unmarried,all,46052.160415163715,NSFG 2017-2019 FemPreg weighted
United States,2014,36,unmarried,all,17821.510373016208,NSFG 2017-2019 FemPreg weighted
United States,2014,37,unmarried,all,10161.81900983857,NSFG 2017-2019 FemPreg weighted
United States,2014,38,unmarried,all,49995.1952533529,NSFG 2017-2019 FemPreg weighted
United States,2014,40,unmarried,all,8370.68355234388,NSFG 2017-2019 FemPreg weighted
United States,2014,42,unmarried,all,4224.93573388934,NSFG 2017-2019 FemPreg weighted
United States,2014,15,unmarried,first,21686.1027425109,NSFG 2017-2019 FemPreg weighted
United States,2014,17,unmarried,first,5782.23263071578,NSFG 2017-2019 FemPreg weighted
United States,2014,18,unmarried,first,79223.85623986828,NSFG 2017-2019 FemPreg weighted
United States,2014,19,unmarried,first,87825.69706278857,NSFG 2017-2019 FemPreg weighted
United States,2014,20,unmarried,first,69952.12349460655,NSFG 2017-2019 FemPreg weighted
United States,2014,21,unmarried,first,13218.28686598516,NSFG 2017-2019 FemPreg weighted
United States,2014,22,unmarried,first,112143.40385799039,NSFG 2017-2019 FemPreg weighted
United States,2014,23,unmarried,first,109825.09599703943,NSFG 2017-2019 FemPreg weighted
United States,2014,24,unmarried,first,23385.44053213452,NSFG 2017-2019 FemPreg weighted
United States,2014,25,unmarried,first,15916.699055950281,NSFG 2017-2019 FemPreg weighted
United States,2014,26,unmarried,first,91701.36461322561,NSFG 2017-2019 FemPreg weighted
United States,2014,27,unmarried,first,11969.46620738678,NSFG 2017-2019 FemPreg weighted
United States,2014,28,unmarried,first,11285.4814880869,NSFG 2017-2019 FemPreg weighted
United States,2014,29,unmarried,first,8623.87902914412,NSFG 2017-2019 FemPreg weighted
United States,2014,30,unmarried,first,17257.49000237559,NSFG 2017-2019 FemPreg weighted
United States,2014,31,unmarried,first,19302.09593225011,NSFG 2017-2019 FemPreg weighted
United States,2014,32,unmarried,first,17812.877527921402,NSFG 2017-2019 FemPreg weighted
United States,2014,33,unmarried,first,10469.21882188983,NSFG 2017-2019 FemPreg weighted
United States,2014,34,unmarried,first,3326.72588851414,NSFG 2017-2019 FemPreg weighted
United States,2014,35,unmarried,first,22481.432186676,NSFG 2017-2019 FemPreg weighted
United States,2014,36,unmarried,first,3486.64416050391,NSFG 2017-2019 FemPreg weighted
United States,2014,40,unmarried,first,1413.89366105048,NSFG 2017-2019 FemPreg weighted
United States,2014,18,unmarried,second,9329.382002452221,NSFG 2017-2019 FemPreg weighted
United States,2014,19,unmarried,second,4169.38168859235,NSFG 2017-2019 FemPreg weighted
United States,2014,20,unmarried,second,18778.010536993952,NSFG 2017-2019 FemPreg weighted
United States,2014,21,unmarried,second,12720.4808049121,NSFG 2017-2019 FemPreg weighted
United States,2014,22,unmarried,second,31147.760543338558,NSFG 2017-2019 FemPreg weighted
United States,2014,23,unmarried,second,47678.798795619005,NSFG 2017-2019 FemPreg weighted
United States,2014,24,unmarried,second,73951.6574197892,NSFG 2017-2019 FemPreg weighted
United States,2014,25,unmarried,second,9175.0191963242,NSFG 2017-2019 FemPreg weighted
United States,2014,26,unmarried,second,4513.92150302146,NSFG 2017-2019 FemPreg weighted
United States,2014,27,unmarried,second,19094.74818955103,NSFG 2017-2019 FemPreg weighted
United States,2014,28,unmarried,second,19945.05810374465,NSFG 2017-2019 FemPreg weighted
United States,2014,29,unmarried,second,7335.79832453767,NSFG 2017-2019 FemPreg weighted
United States,2014,30,unmarried,second,12161.81605121904,NSFG 2017-2019 FemPreg weighted
United States,2014,31,unmarried,second,21821.07077861476,NSFG 2017-2019 FemPreg weighted
United States,2014,32,unmarried,second,33194.65271398844,NSFG 2017-2019 FemPreg weighted
United States,2014,33,unmarried,second,11321.42117393069,NSFG 2017-2019 FemPreg weighted
United States,2014,35,unmarried,second,18318.9543653904,NSFG 2017-2019 FemPreg weighted
United States,2014,37,unmarried,second,5514.954606394,NSFG 2017-2019 FemPreg weighted
United States,2014,20,unmarried,third_plus,3818.39452457247,NSFG 2017-2019 FemPreg weighted
United States,2014,22,unmarried,third_plus,10489.493938972551,NSFG 2017-2019 FemPreg weighted
United States,2014,23,unmarried,third_plus,20600.58093021759,NSFG 2017-2019 FemPreg weighted
United States,2014,24,unmarried,third_plus,34337.686795009366,NSFG 2017-2019 FemPreg weighted
United States,2014,25,unmarried,third_plus,14625.251655421427,NSFG 2017-2019 FemPreg weighted
United States,2014,26,unmarried,third_plus,33014.59643252575,NSFG 2017-2019 FemPreg weighted
United States,2014,27,unmarried,third_plus,1457.73804250968,NSFG 2017-2019 FemPreg weighted
United States,2014,28,unmarried,third_plus,8980.52348912502,NSFG 2017-2019 FemPreg weighted
United States,2014,29,unmarried,third_plus,25980.49992507023,NSFG 2017-2019 FemPreg weighted
United States,2014,30,unmarried,third_plus,49729.316925914216,NSFG 2017-2019 FemPreg weighted
United States,2014,31,unmarried,third_plus,51323.04060677055,NSFG 2017-2019 FemPreg weighted
United States,2014,32,unmarried,third_plus,47504.847276142886,NSFG 2017-2019 FemPreg weighted
United States,2014,33,unmarried,third_plus,47648.66337800134,NSFG 2017-2019 FemPreg weighted
United States,2014,34,unmarried,third_plus,40355.20347164653,NSFG 2017-2019 FemPreg weighted
United States,2014,35,unmarried,third_plus,5251.77386309731,NSFG 2017-2019 FemPreg weighted
United States,2014,36,unmarried,third_plus,14334.8662125123,NSFG 2017-2019 FemPreg weighted
United States,2014,37,unmarried,third_plus,4646.86440344457,NSFG 2017-2019 FemPreg weighted
United States,2014,38,unmarried,third_plus,49995.1952533529,NSFG 2017-2019 FemPreg weighted
United States,2014,40,unmarried,third_plus,6956.7898912934,NSFG 2017-2019 FemPreg weighted
United States,2014,42,unmarried,third_plus,4224.93573388934,NSFG 2017-2019 FemPreg weighted
United States,2015,19,married,all,34569.732237077,NSFG 2017-2019 FemPreg weighted
United States,2015,20,married,all,5451.90491788743,NSFG 2017-2019 FemPreg weighted
United States,2015,21,married,all,18942.70309596328,NSFG 2017-2019 FemPreg weighted
United States,2015,22,married,all,66257.44674571052,NSFG 2017-2019 FemPreg weighted
United States,2015,23,married,all,74223.67119270953,NSFG 2017-2019 FemPreg weighted
United States,2015,24,married,all,124556.26305685646,NSFG 2017-2019 FemPreg weighted
United States,2015,25,married,all,192089.46494794864,NSFG 2017-2019 FemPreg weighted
United States,2015,26,married,all,148629.64537575812,NSFG 2017-2019 FemPreg weighted
United States,2015,27,married,all,39162.609441067354,NSFG 2017-2019 FemPreg weighted
United States,2015,28,married,all,184466.17673657511,NSFG 2017-2019 FemPreg weighted
United States,2015,29,married,all,101204.67395172885,NSFG 2017-2019 FemPreg weighted
United States,2015,30,married,all,161027.69485926823,NSFG 2017-2019 FemPreg weighted
United States,2015,31,married,all,97854.58730567951,NSFG 2017-2019 FemPreg weighted
United States,2015,32,married,all,217691.1644735841,NSFG 2017-2019 FemPreg weighted
United States,2015,33,married,all,84285.97617336414,NSFG 2017-2019 FemPreg weighted
United States,2015,34,married,all,149373.385151634,NSFG 2017-2019 FemPreg weighted
United States,2015,35,married,all,42850.53336668436,NSFG 2017-2019 FemPreg weighted
United States,2015,36,married,all,73245.25023754108,NSFG 2017-2019 FemPreg weighted
United States,2015,37,married,all,68518.23377984871,NSFG 2017-2019 FemPreg weighted
United States,2015,38,married,all,80909.42254746133,NSFG 2017-2019 FemPreg weighted
United States,2015,39,married,all,16627.50898159392,NSFG 2017-2019 FemPreg weighted
United States,2015,40,married,all,38078.04612309876,NSFG 2017-2019 FemPreg weighted
United States,2015,41,married,all,20485.585094255788,NSFG 2017-2019 FemPreg weighted
United States,2015,42,married,all,4854.88468224785,NSFG 2017-2019 FemPreg weighted
United States,2015,19,married,first,12373.7296118007,NSFG 2017-2019 FemPreg weighted
United States,2015,21,married,first,13490.79817807585,NSFG 2017-2019 FemPreg weighted
United States,2015,22,married,first,28229.368751670423,NSFG 2017-2019 FemPreg weighted
United States,2015,23,married,first,51666.81413048931,NSFG 2017-2019 FemPreg weighted
United States,2015,24,married,first,40185.09343613434,NSFG 2017-2019 FemPreg weighted
United States,2015,25,married,first,129182.442631538,NSFG 2017-2019 FemPreg weighted
United States,2015,26,married,first,74183.53977009041,NSFG 2017-2019 FemPreg weighted
United States,2015,27,married,first,6884.91003951735,NSFG 2017-2019 FemPreg weighted
United States,2015,28,married,first,85734.05493973075,NSFG 2017-2019 FemPreg weighted
United States,2015,29,married,first,5285.37130956133,NSFG 2017-2019 FemPreg weighted
United States,2015,30,married,first,65205.40896723032,NSFG 2017-2019 FemPreg weighted
United States,2015,31,married,first,43381.04653247018,NSFG 2017-2019 FemPreg weighted
United States,2015,32,married,first,109471.65330812913,NSFG 2017-2019 FemPreg weighted
United States,2015,33,married,first,52359.57085959246,NSFG 2017-2019 FemPreg weighted
United States,2015,34,married,first,12871.3283356239,NSFG 2017-2019 FemPreg weighted
United States,2015,35,married,first,5006.3627477957,NSFG 2017-2019 FemPreg weighted
United States,2015,36,married,first,14152.649532413532,NSFG 2017-2019 FemPreg weighted
United States,2015,37,married,first,15414.9912963114,NSFG 2017-2019 FemPreg weighted
United States,2015,38,married,first,14471.0857279833,NSFG 2017-2019 FemPreg weighted
United States,2015,39,married,first,11065.9006423428,NSFG 2017-2019 FemPreg weighted
United States,2015,41,married,first,16283.51904491852,NSFG 2017-2019 FemPreg weighted
United States,2015,19,married,second,22196.0026252763,NSFG 2017-2019 FemPreg weighted
United States,2015,21,married,second,5451.90491788743,NSFG 2017-2019 FemPreg weighted
United States,2015,22,married,second,38028.0779940401,NSFG 2017-2019 FemPreg weighted
United States,2015,23,married,second,22556.857062220217,NSFG 2017-2019 FemPreg weighted
United States,2015,24,married,second,78248.4981290873,NSFG 2017-2019 FemPreg weighted
United States,2015,25,married,second,52088.329251796655,NSFG 2017-2019 FemPreg weighted
United States,2015,26,married,second,49771.25629009151,NSFG 2017-2019 FemPreg weighted
United States,2015,27,married,second,18154.0287868551,NSFG 2017-2019 FemPreg weighted
United States,2015,28,married,second,59230.25796035099,NSFG 2017-2019 FemPreg weighted
United States,2015,29,married,second,72946.2606175841,NSFG 2017-2019 FemPreg weighted
United States,2015,30,married,second,32089.72480763201,NSFG 2017-2019 FemPreg weighted
United States,2015,31,married,second,32902.663081626626,NSFG 2017-2019 FemPreg weighted
United States,2015,32,married,second,83059.48911133525,NSFG 2017-2019 FemPreg weighted
United States,2015,34,married,second,111933.22646888578,NSFG 2017-2019 FemPreg weighted
United States,2015,35,married,second,25521.19344382146,NSFG 2017-2019 FemPreg weighted
United States,2015,36,married,second,14751.0999397858,NSFG 2017-2019 FemPreg weighted
United States,2015,37,married,second,16298.87936128912,NSFG 2017-2019 FemPreg weighted
United States,2015,38,married,second,3750.98762465098,NSFG 2017-2019 FemPreg weighted
United States,2015,39,married,second,5561.60833925112,NSFG 2017-2019 FemPreg weighted
United States,2015,40,married,second,28736.17963472,NSFG 2017-2019 FemPreg weighted
United States,2015,42,married,second,4854.88468224785,NSFG 2017-2019 FemPreg weighted
United States,2015,20,married,third_plus,5451.90491788743,NSFG 2017-2019 FemPreg weighted
United States,2015,24,married,third_plus,6122.67149163483,NSFG 2017-2019 FemPreg weighted
United States,2015,25,married,third_plus,10818.693064614,NSFG 2017-2019 FemPreg weighted
United States,2015,26,married,third_plus,24674.84931557619,NSFG 2017-2019 FemPreg weighted
United States,2015,27,married,third_plus,14123.670614694911,NSFG 2017-2019 FemPreg weighted
United States,2015,28,married,third_plus,39501.863836493365,NSFG 2017-2019 FemPreg weighted
United States,2015,29,married,third_plus,22973.042024583418,NSFG 2017-2019 FemPreg weighted
United States,2015,30,married,third_plus,63732.561084405905,NSFG 2017-2019 FemPreg weighted
United States,2015,31,married,third_plus,21570.8776915827,NSFG 2017-2019 FemPreg weighted
United States,2015,32,married,third_plus,25160.02205411972,NSFG 2017-2019 FemPreg weighted
United States,2015,33,married,third_plus,31926.405313771676,NSFG 2017-2019 FemPreg weighted
United States,2015,34,married,third_plus,24568.830347124298,NSFG 2017-2019 FemPreg weighted
United States,2015,35,married,third_plus,12322.9771750672,NSFG 2017-2019 FemPreg weighted
United States,2015,36,married,third_plus,44341.50076534175,NSFG 2017-2019 FemPreg weighted
United States,2015,37,married,third_plus,36804.36312224819,NSFG 2017-2019 FemPreg weighted
United States,2015,38,married,third_plus,62687.34919482705,NSFG 2017-2019 FemPreg weighted
United States,2015,40,married,third_plus,9341.86648837876,NSFG 2017-2019 FemPreg weighted
United States,2015,41,married,third_plus,4202.06604933727,NSFG 2017-2019 FemPreg weighted
United States,2015,15,unmarried,all,16277.1143445715,NSFG 2017-2019 FemPreg weighted
United States,2015,16,unmarried,all,6456.98838378614,NSFG 2017-2019 FemPreg weighted
United States,2015,17,unmarried,all,25929.209141738982,NSFG 2017-2019 FemPreg weighted
United States,2015,18,unmarried,all,16737.30092255736,NSFG 2017-2019 FemPreg weighted
United States,2015,19,unmarried,all,33665.77843680965,NSFG 2017-2019 FemPreg weighted
United States,2015,20,unmarried,all,108138.34025412072,NSFG 2017-2019 FemPreg weighted
United States,2015,21,unmarried,all,104833.50217794543,NSFG 2017-2019 FemPreg weighted
United States,2015,22,unmarried,all,143562.65416197624,NSFG 2017-2019 FemPreg weighted
United States,2015,23,unmarried,all,100986.56207016416,NSFG 2017-2019 FemPreg weighted
United States,2015,24,unmarried,all,83961.40020130023,NSFG 2017-2019 FemPreg weighted
United States,2015,25,unmarried,all,126780.88135866402,NSFG 2017-2019 FemPreg weighted
United States,2015,26,unmarried,all,44333.506727437314,NSFG 2017-2019 FemPreg weighted
United States,2015,27,unmarried,all,131192.22310021557,NSFG 2017-2019 FemPreg weighted
United States,2015,28,unmarried,all,79654.46214843683,NSFG 2017-2019 FemPreg weighted
United States,2015,29,unmarried,all,118174.36063915378,NSFG 2017-2019 FemPreg weighted
United States,2015,30,unmarried,all,83674.21639103343,NSFG 2017-2019 FemPreg weighted
United States,2015,31,unmarried,all,46304.39874896924,NSFG 2017-2019 FemPreg weighted
United States,2015,32,unmarried,all,22372.43925291885,NSFG 2017-2019 FemPreg weighted
United States,2015,33,unmarried,all,69617.46873814079,NSFG 2017-2019 FemPreg weighted
United States,2015,34,unmarried,all,15507.33861530929,NSFG 2017-2019 FemPreg weighted
United States,2015,35,unmarried,all,30292.20984689059,NSFG 2017-2019 FemPreg weighted
United States,2015,36,unmarried,all,42174.95268194779,NSFG 2017-2019 FemPreg weighted
United States,2015,37,unmarried,all,79160.88507344856,NSFG 2017-2019 FemPreg weighted
United States,2015,38,unmarried,all,5584.18119860689,NSFG 2017-2019 FemPreg weighted
United States,2015,39,unmarried,all,1872.90066752959,NSFG 2017-2019 FemPreg weighted
United States,2015,40,unmarried,all,6459.103282728491,NSFG 2017-2019 FemPreg weighted
United States,2015,41,unmarried,all,15817.06890962248,NSFG 2017-2019 FemPreg weighted
United States,2015,15,unmarried,first,16277.1143445715,NSFG 2017-2019 FemPreg weighted
United States,2015,16,unmarried,first,6456.98838378614,NSFG 2017-2019 FemPreg weighted
United States,2015,17,unmarried,first,25929.209141738982,NSFG 2017-2019 FemPreg weighted
United States,2015,18,unmarried,first,16737.30092255736,NSFG 2017-2019 FemPreg weighted
United States,2015,19,unmarried,first,27655.30502316849,NSFG 2017-2019 FemPreg weighted
United States,2015,20,unmarried,first,85720.8162592596,NSFG 2017-2019 FemPreg weighted
United States,2015,21,unmarried,first,67985.51007397083,NSFG 2017-2019 FemPreg weighted
United States,2015,22,unmarried,first,78299.97450473919,NSFG 2017-2019 FemPreg weighted
United States,2015,23,unmarried,first,32524.05856449592,NSFG 2017-2019 FemPreg weighted
United States,2015,24,unmarried,first,32060.933059203315,NSFG 2017-2019 FemPreg weighted
United States,2015,25,unmarried,first,66908.18878179659,NSFG 2017-2019 FemPreg weighted
United States,2015,26,unmarried,first,13749.025910192999,NSFG 2017-2019 FemPreg weighted
United States,2015,27,unmarried,first,49820.08899623113,NSFG 2017-2019 FemPreg weighted
United States,2015,28,unmarried,first,11347.18391244128,NSFG 2017-2019 FemPreg weighted
United States,2015,29,unmarried,first,23654.9815642504,NSFG 2017-2019 FemPreg weighted
United States,2015,30,unmarried,first,24184.24990441824,NSFG 2017-2019 FemPreg weighted
United States,2015,31,unmarried,first,2502.74081602214,NSFG 2017-2019 FemPreg weighted
United States,2015,32,unmarried,first,17288.2802838636,NSFG 2017-2019 FemPreg weighted
United States,2015,19,unmarried,second,6010.47341364116,NSFG 2017-2019 FemPreg weighted
United States,2015,20,unmarried,second,19463.84927814933,NSFG 2017-2019 FemPreg weighted
United States,2015,21,unmarried,second,30052.129699390993,NSFG 2017-2019 FemPreg weighted
United States,2015,22,unmarried,second,29011.885983777007,NSFG 2017-2019 FemPreg weighted
United States,2015,23,unmarried,second,62627.06103346366,NSFG 2017-2019 FemPreg weighted
United States,2015,24,unmarried,second,17747.73705008593,NSFG 2017-2019 FemPreg weighted
United States,2015,25,unmarried,second,20252.30309050849,NSFG 2017-2019 FemPreg weighted
United States,2015,26,unmarried,second,9984.90524792229,NSFG 2017-2019 FemPreg weighted
United States,2015,27,unmarried,second,29111.69880772096,NSFG 2017-2019 FemPreg weighted
United States,2015,28,unmarried,second,24096.91838947992,NSFG 2017-2019 FemPreg weighted
United States,2015,29,unmarried,second,19243.12284815406,NSFG 2017-2019 FemPreg weighted
United States,2015,30,unmarried,second,19291.15672176502,NSFG 2017-2019 FemPreg weighted
United States,2015,31,unmarried,second,10839.10795322191,NSFG 2017-2019 FemPreg weighted
