country,entity,state,year,marital,parity,births_15_44,female_15_44,asfr_15_44,housing_cost_burden,rent_burden_share,median_gross_rent,housing_estimate_type,housing_source_url
United States,West Virginia,54,2011,all,all,20717.0,341074.0,60.740484469645885,0.3872147282566073,0.3872147282566073,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/WestVirginia/20111wv0155000.zip
United States,Wisconsin,55,2011,all,all,67810.0,1091066.0,62.15022739229341,0.45980826966931165,0.45980826966931165,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Wisconsin/20111wi0155000.zip
United States,Wyoming,56,2011,all,all,7399.0,106384.0,69.54993232064973,0.3330424398309756,0.3330424398309756,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2011/data/1_year_seq_by_state/Wyoming/20111wy0155000.zip
United States,Alabama,01,2012,all,all,58448.0,957963.0,61.012794857421426,0.426018549992716,0.426018549992716,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Alabama/20121al0155000.zip
United States,Alaska,02,2012,all,all,11187.0,143564.0,77.92343484438996,0.44312760235947257,0.44312760235947257,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Alaska/20121ak0155000.zip
United States,Arizona,04,2012,all,all,86441.0,1282267.0,67.4126371496732,0.47744433947726345,0.47744433947726345,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Arizona/20121az0155000.zip
United States,Arkansas,05,2012,all,all,38347.0,574043.0,66.8016159068223,0.4254992399070796,0.4254992399070796,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Arkansas/20121ar0155000.zip
United States,California,06,2012,all,all,503755.0,7942767.0,63.42311187020845,0.5464045881700779,0.5464045881700779,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/California/20121ca0155000.zip
United States,Colorado,08,2012,all,all,65187.0,1050449.0,62.056320678110026,0.48584959536445055,0.48584959536445055,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Colorado/20121co0155000.zip
United States,Connecticut,09,2012,all,all,36539.0,686720.0,53.208003261882574,0.4961055723695923,0.4961055723695923,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Connecticut/20121ct0155000.zip
United States,Delaware,10,2012,all,all,11023.0,178459.0,61.76768893695471,0.4563460879727579,0.4563460879727579,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Delaware/20121de0155000.zip
United States,Florida,12,2012,all,all,213148.0,3603008.0,59.15834769170648,0.5421151680907534,0.5421151680907534,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Florida/20121fl0155000.zip
United States,Georgia,13,2012,all,all,130280.0,2078223.0,62.68817157735239,0.4774919288649952,0.4774919288649952,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Georgia/20121ga0155000.zip
United States,Hawaii,15,2012,all,all,18980.0,260194.0,72.9455713813539,0.5026946076754863,0.5026946076754863,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Hawaii/20121hi0155000.zip
