entity,state,year,housing_cost_burden,rent_burden_share,median_gross_rent,estimate_type,source_url
Kansas,20,2020,0.4015728227838911,0.4015728227838911,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Oklahoma,40,2020,0.3933126106971405,0.3933126106971405,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Wisconsin,55,2020,0.40740816574635125,0.40740816574635125,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Mississippi,28,2020,0.4142601892295735,0.4142601892295735,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Missouri,29,2020,0.4094076264451857,0.4094076264451857,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Michigan,26,2020,0.44878805038211506,0.44878805038211506,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Rhode Island,44,2020,0.4450652938221999,0.4450652938221999,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Minnesota,27,2020,0.4294105205714775,0.4294105205714775,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Iowa,19,2020,0.3936327914239156,0.3936327914239156,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
New Mexico,35,2020,0.42864632814686626,0.42864632814686626,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Nevada,32,2020,0.4737162138485861,0.4737162138485861,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Delaware,10,2020,0.45928817970916086,0.45928817970916086,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Puerto Rico,72,2020,0.28673361658297924,0.28673361658297924,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Kentucky,21,2020,0.3827632302938811,0.3827632302938811,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
South Dakota,46,2020,0.3540396649398921,0.3540396649398921,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
Tennessee,47,2020,0.42410362875047714,0.42410362875047714,,acs5_B25070,https://api.census.gov/data/2020/acs/acs5?get=NAME%2CB25070_001E%2CB25070_007E%2CB25070_008E%2CB25070_009E%2CB25070_010E&for=state%3A%2A
